,experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
256,tiger,0.9,1,5,250,5,6,2.66,5.442830146164769,-2.9800000000000004,7.484624239065044,5,0,0
257,tiger,0.9,1,5,250,5,7,-2.5,7.5,-4.24,7.295368393713918,5,0,0
258,tiger,0.9,1,5,250,5,8,-2.98,7.484624239065044,-2.02,7.484624239065044,5,0,0
259,tiger,0.9,1,5,250,5,9,-1.6,7.445804187594514,-2.62,7.4990399385521345,5,0,0
260,tiger,0.9,1,5,250,5,10,-1.0,0.0,-2.5,7.5,5,0,0
261,tiger,0.9,1,5,250,5,11,3.62,4.33538925588003,-3.2200000000000006,7.4653600047151105,5,0,0
262,tiger,0.9,1,5,250,5,12,-2.38,7.4990399385521345,-2.5,7.5,5,0,0
263,tiger,0.9,1,5,250,5,13,-1.0,0.0,-1.7200000000000006,7.459329728601626,5,0,0
264,tiger,0.9,1,5,250,5,14,3.62,4.33538925588003,-3.52,7.430316278598105,5,0,0
265,tiger,0.9,1,5,250,5,15,-2.0200000000000005,7.484624239065044,-3.1000000000000005,7.475961476626268,5,0,0
266,tiger,0.9,1,5,250,5,16,-2.8600000000000003,7.491355017618642,-1.2999999999999998,7.403377607551839,5,0,0
267,tiger,0.9,1,5,250,5,17,-2.68,7.497839688870388,-1.0,0.0,5,0,0
268,tiger,0.9,1,5,250,5,18,-2.08,7.488230765674893,2.66,5.442830146164769,5,0,0
269,tiger,0.9,1,5,250,5,19,-2.8600000000000003,7.491355017618642,-4.12,7.322950225148332,5,0,0
270,tiger,0.9,1,5,250,5,20,-2.08,7.488230765674893,-2.74,7.496159016456361,5,0,0
271,tiger,0.9,1,5,250,5,21,-1.3600000000000003,7.41285370151064,-3.7,7.40337760755184,5,0,0
272,tiger,0.9,1,5,250,5,22,-1.0,7.3484692283495345,-2.38,7.4990399385521345,5,0,0
273,tiger,0.9,1,5,250,5,23,-1.1800000000000002,7.382926249123717,-2.38,7.4990399385521345,5,0,0
274,tiger,0.9,1,5,250,5,24,-1.54,7.4383062588199484,-2.68,7.497839688870388,5,0,0
275,tiger,0.9,1,5,250,5,25,-2.8000000000000003,7.493997598078078,-3.1000000000000005,7.475961476626268,5,0,0
276,tiger,0.9,1,5,250,5,26,-1.0,0.0,-3.16,7.470903559811223,5,0,0
277,tiger,0.9,1,5,250,5,27,3.3200000000000003,4.730496802662485,-3.22,7.4653600047151105,5,0,0
278,tiger,0.9,1,5,250,5,28,-2.44,7.499759996159876,-1.66,7.452811550012519,5,0,0
279,tiger,0.9,1,5,250,5,29,-1.0,0.0,-1.0,0.0,5,0,0
280,tiger,0.9,1,5,250,5,30,3.3200000000000003,4.730496802662485,2.96,5.141828468550853,5,0,0
281,tiger,0.9,1,5,250,5,31,-1.9599999999999995,7.480534740244176,-2.8600000000000003,7.491355017618642,5,0,0
282,tiger,0.9,1,5,250,5,32,-4.0600000000000005,7.335966194033339,-1.9599999999999995,7.480534740244176,5,0,0
283,tiger,0.9,1,5,250,5,33,-1.7800000000000002,7.4653600047151105,-1.0,0.0,5,0,0
284,tiger,0.9,1,5,250,5,34,-3.5800000000000005,7.421832657773955,3.62,4.33538925588003,5,0,0
285,tiger,0.9,1,5,250,5,35,-2.74,7.496159016456361,-2.14,7.491355017618642,5,0,0
286,tiger,0.9,1,5,250,5,36,-1.5400000000000005,7.438306258819948,-2.02,7.484624239065044,5,0,0
287,tiger,0.9,1,5,250,5,37,-3.04,7.480534740244176,-2.68,7.497839688870388,5,0,0
288,tiger,0.9,1,5,250,5,38,-2.0200000000000005,7.484624239065044,-2.0800000000000005,7.488230765674893,5,0,0
289,tiger,0.9,1,5,250,5,39,-1.8999999999999997,7.475961476626268,-2.0200000000000005,7.484624239065044,5,0,0
290,tiger,0.9,1,5,250,5,40,-2.140000000000001,7.491355017618642,-1.36,7.41285370151064,5,0,0
291,tiger,0.9,1,5,250,5,41,-2.140000000000001,7.491355017618642,-2.02,7.484624239065044,5,0,0
292,tiger,0.9,1,5,250,5,42,-2.62,7.4990399385521345,-2.08,7.488230765674893,5,0,0
293,tiger,0.9,1,5,250,5,43,-3.94,7.360461942025107,-2.5,7.5,5,0,0
294,tiger,0.9,1,5,250,5,44,-2.26,7.496159016456361,-1.9600000000000004,7.480534740244176,5,0,0
295,tiger,0.9,1,5,250,5,45,-2.2,7.493997598078078,-2.44,7.499759996159876,5,0,0
296,tiger,0.9,1,5,250,5,46,-1.0,0.0,-3.28,7.459329728601626,5,0,0
297,tiger,0.9,1,5,250,5,47,-1.0,0.0,-2.8600000000000003,7.491355017618642,5,0,0
298,tiger,0.9,1,5,250,5,48,-9.7,2.1,-1.66,7.452811550012519,5,0,0
299,tiger,0.9,1,5,250,5,49,-3.04,7.480534740244176,-3.7000000000000006,7.40337760755184,5,0,0
300,tiger,0.9,1,5,250,6,0,1.7000000000000002,6.2136945531623935,1.2200000000000002,6.512418905445196,5,0,0
301,tiger,0.9,1,5,250,6,1,-3.4600000000000004,7.438306258819948,-2.08,7.488230765674893,5,0,0
302,tiger,0.9,1,5,250,6,2,-1.0,0.0,-1.0,0.0,5,0,0
303,tiger,0.9,1,5,250,6,3,2.1800000000000006,5.860682554105792,3.08,5.011347124277064,5,0,0
304,tiger,0.9,1,5,250,6,4,-2.44,7.499759996159876,-3.04,7.480534740244176,5,0,0
305,tiger,0.9,1,5,250,6,5,-2.8600000000000003,7.491355017618642,-2.0800000000000005,7.488230765674893,5,0,0
306,tiger,0.9,1,5,250,6,6,-2.26,7.496159016456361,-1.0,0.0,5,0,0
307,tiger,0.9,1,5,250,6,7,-2.2,7.493997598078078,2.6,5.499090833947008,5,0,0
308,tiger,0.9,1,5,250,6,8,-1.0,0.0,-3.22,7.4653600047151105,5,0,0
309,tiger,0.9,1,5,250,6,9,3.2,4.874423042781576,-2.5,7.5,5,0,0
310,tiger,0.9,1,5,250,6,10,-2.68,7.497839688870388,-2.56,7.499759996159876,5,0,0
311,tiger,0.9,1,5,250,6,11,-1.4200000000000004,7.421832657773955,-3.76,7.393402464359694,5,0,0
312,tiger,0.9,1,5,250,6,12,-1.0,0.0,-2.56,7.499759996159876,5,0,0
313,tiger,0.9,1,5,250,6,13,2.6,5.499090833947008,-3.1000000000000005,7.475961476626268,5,0,0
314,tiger,0.9,1,5,250,6,14,-3.5200000000000005,7.430316278598105,-2.8000000000000003,7.493997598078078,5,0,0
315,tiger,0.9,1,5,250,6,15,-2.5,7.5,-2.32,7.497839688870388,5,0,0
316,tiger,0.9,1,5,250,6,16,-2.2600000000000007,7.496159016456361,-3.28,7.459329728601626,5,0,0
317,tiger,0.9,1,5,250,6,17,-1.9000000000000004,7.475961476626268,-2.02,7.484624239065044,5,0,0
318,tiger,0.9,1,5,250,6,18,-2.74,7.496159016456361,-2.5,7.5,5,0,0
319,tiger,0.9,1,5,250,6,19,-3.5200000000000005,7.430316278598105,-2.62,7.4990399385521345,5,0,0
320,tiger,0.9,1,5,250,6,20,-3.76,7.393402464359695,-2.26,7.496159016456361,5,0,0
321,tiger,0.9,1,5,250,6,21,-2.86,7.491355017618642,-2.8600000000000003,7.491355017618642,5,0,0
322,tiger,0.9,1,5,250,6,22,-2.14,7.491355017618642,-1.0,0.0,5,0,0
323,tiger,0.9,1,5,250,6,23,-1.2400000000000002,7.393402464359695,2.8999999999999995,5.204805471869242,5,0,0
324,tiger,0.9,1,5,250,6,24,-1.6,7.445804187594514,-1.4800000000000004,7.430316278598105,5,0,0
325,tiger,0.9,1,5,250,6,25,-3.1,7.475961476626268,-2.2,7.493997598078078,5,0,0
326,tiger,0.9,1,5,250,6,26,-2.5,7.5,-2.0200000000000005,7.484624239065044,5,0,0
327,tiger,0.9,1,5,250,6,27,-2.74,7.496159016456361,-3.7000000000000006,7.403377607551839,5,0,0
328,tiger,0.9,1,5,250,6,28,-2.98,7.484624239065044,-2.68,7.497839688870388,5,0,0
329,tiger,0.9,1,5,250,6,29,-2.44,7.499759996159876,-3.3399999999999994,7.452811550012519,5,0,0
330,tiger,0.9,1,5,250,6,30,-4.18,7.309418581528903,-2.74,7.496159016456361,5,0,0
331,tiger,0.9,1,5,250,6,31,-2.26,7.496159016456361,-3.3400000000000003,7.452811550012519,5,0,0
332,tiger,0.9,1,5,250,6,32,-3.04,7.480534740244176,-1.7800000000000002,7.4653600047151105,5,0,0
333,tiger,0.9,1,5,250,6,33,-1.7200000000000002,7.459329728601626,-3.28,7.459329728601626,5,0,0
334,tiger,0.9,1,5,250,6,34,-3.3400000000000003,7.452811550012519,-2.140000000000001,7.491355017618642,5,0,0
335,tiger,0.9,1,5,250,6,35,-3.04,7.480534740244176,-1.0,0.0,5,0,0
336,tiger,0.9,1,5,250,6,36,-1.0,0.0,2.66,5.442830146164769,5,0,0
337,tiger,0.9,1,5,250,6,37,3.08,5.011347124277064,-3.880000000000001,7.371946825635682,5,0,0
338,tiger,0.9,1,5,250,6,38,-1.4200000000000004,7.421832657773955,-1.9000000000000004,7.475961476626268,5,0,0
339,tiger,0.9,1,5,250,6,39,-2.98,7.484624239065044,-3.0400000000000005,7.480534740244176,5,0,0
340,tiger,0.9,1,5,250,6,40,-2.8600000000000003,7.491355017618642,-2.02,7.484624239065044,5,0,0
341,tiger,0.9,1,5,250,6,41,-2.32,7.497839688870388,-3.16,7.470903559811223,5,0,0
342,tiger,0.9,1,5,250,6,42,-2.14,7.491355017618642,-2.62,7.4990399385521345,5,0,0
343,tiger,0.9,1,5,250,6,43,-1.48,7.430316278598106,-1.9600000000000004,7.480534740244176,5,0,0
344,tiger,0.9,1,5,250,6,44,-3.04,7.480534740244176,-2.92,7.488230765674893,5,0,0
345,tiger,0.9,1,5,250,6,45,-2.32,7.497839688870388,-1.0,0.0,5,0,0
346,tiger,0.9,1,5,250,6,46,-2.74,7.496159016456361,2.3000000000000007,5.762811813689564,5,0,0
347,tiger,0.9,1,5,250,6,47,-1.0,0.0,-1.0,0.0,5,0,0
348,tiger,0.9,1,5,250,6,48,2.72,5.385313361356051,1.58,6.293139121297097,5,0,0
349,tiger,0.9,1,5,250,6,49,-1.0,0.0,-3.16,7.470903559811223,5,0,0
350,tiger,0.9,1,5,250,7,0,1.6399999999999997,6.253830825981784,1.4600000000000004,6.369332775102899,5,0,0
351,tiger,0.9,1,5,250,7,1,-1.7200000000000002,7.459329728601626,-1.7800000000000002,7.4653600047151105,5,0,0
352,tiger,0.9,1,5,250,7,2,-1.0,0.0,-3.1000000000000005,7.475961476626268,5,0,0
353,tiger,0.9,1,5,250,7,3,2.1800000000000006,5.860682554105792,-2.8000000000000003,7.493997598078078,5,0,0
354,tiger,0.9,1,5,250,7,4,-3.3400000000000003,7.452811550012519,-1.7200000000000002,7.459329728601626,5,0,0
355,tiger,0.9,1,5,250,7,5,-3.22,7.4653600047151105,-1.0,0.0,5,0,0
356,tiger,0.9,1,5,250,7,6,-2.62,7.4990399385521345,2.3000000000000007,5.762811813689564,5,0,0
357,tiger,0.9,1,5,250,7,7,-3.4000000000000004,7.445804187594514,-2.9200000000000004,7.488230765674893,5,0,0
358,tiger,0.9,1,5,250,7,8,-3.76,7.393402464359694,-2.8000000000000003,7.493997598078078,5,0,0
359,tiger,0.9,1,5,250,7,9,-3.5200000000000005,7.430316278598105,-2.2,7.493997598078078,5,0,0
360,tiger,0.9,1,5,250,7,10,-2.2,7.493997598078078,-2.74,7.496159016456361,5,0,0
361,tiger,0.9,1,5,250,7,11,-1.0,0.0,-1.0,0.0,5,0,0
362,tiger,0.9,1,5,250,7,12,2.66,5.442830146164769,2.96,5.141828468550853,5,0,0
363,tiger,0.9,1,5,250,7,13,-3.4000000000000004,7.445804187594514,-3.16,7.470903559811223,5,0,0
364,tiger,0.9,1,5,250,7,14,-2.68,7.497839688870388,-2.38,7.4990399385521345,5,0,0
365,tiger,0.9,1,5,250,7,15,-2.74,7.496159016456361,-2.5,7.5,5,0,0
366,tiger,0.9,1,5,250,7,16,-1.9000000000000004,7.475961476626268,-1.8400000000000003,7.470903559811223,5,0,0
367,tiger,0.9,1,5,250,7,17,-4.300000000000001,7.280796659706959,-1.0,0.0,5,0,0
368,tiger,0.9,1,5,250,7,18,-2.9200000000000004,7.488230765674893,1.4600000000000004,6.369332775102899,5,0,0
369,tiger,0.9,1,5,250,7,19,-3.52,7.430316278598105,-3.64,7.41285370151064,5,0,0
370,tiger,0.9,1,5,250,7,20,-1.4200000000000004,7.421832657773955,-1.42,7.421832657773955,5,0,0
371,tiger,0.9,1,5,250,7,21,-1.0,0.0,-2.8000000000000003,7.493997598078078,5,0,0
372,tiger,0.9,1,5,250,7,22,2.8400000000000003,5.266345981798005,-1.9000000000000004,7.475961476626268,5,0,0
373,tiger,0.9,1,5,250,7,23,-2.74,7.496159016456361,-1.0,0.0,5,0,0
374,tiger,0.9,1,5,250,7,24,-1.0,0.0,3.08,5.011347124277064,5,0,0
375,tiger,0.9,1,5,250,7,25,3.4400000000000004,4.578908166801339,-2.8600000000000003,7.491355017618642,5,0,0
376,tiger,0.9,1,5,250,7,26,-2.9200000000000004,7.488230765674893,-2.44,7.499759996159876,5,0,0
377,tiger,0.9,1,5,250,7,27,-3.16,7.470903559811223,-1.0,0.0,5,0,0
378,tiger,0.9,1,5,250,7,28,-2.74,7.496159016456361,3.14,4.943723293227484,5,0,0
379,tiger,0.9,1,5,250,7,29,-2.44,7.499759996159876,-1.9000000000000004,7.475961476626268,5,0,0
380,tiger,0.9,1,5,250,7,30,-1.0,0.0,-2.62,7.4990399385521345,5,0,0
381,tiger,0.9,1,5,250,7,31,2.84,5.266345981798006,-2.8000000000000003,7.493997598078078,5,0,0
382,tiger,0.9,1,5,250,7,32,-2.68,7.497839688870388,-2.62,7.4990399385521345,5,0,0
383,tiger,0.9,1,5,250,7,33,-2.08,7.488230765674893,-2.0800000000000005,7.488230765674893,5,0,0
384,tiger,0.9,1,5,250,7,34,-1.0,0.0,-2.02,7.484624239065044,5,0,0
385,tiger,0.9,1,5,250,7,35,1.88,6.088152429103594,-2.8600000000000003,7.491355017618642,5,0,0
386,tiger,0.9,1,5,250,7,36,-0.6399999999999997,7.265700241545889,-2.140000000000001,7.491355017618642,5,0,0
387,tiger,0.9,1,5,250,7,37,-1.9599999999999995,7.480534740244176,-2.14,7.491355017618642,5,0,0
388,tiger,0.9,1,5,250,7,38,-1.0,0.0,-2.02,7.484624239065044,5,0,0
389,tiger,0.9,1,5,250,7,39,1.4,6.406246951218787,-1.8400000000000003,7.470903559811223,5,0,0
390,tiger,0.9,1,5,250,7,40,-2.92,7.488230765674893,-2.9800000000000004,7.484624239065044,5,0,0
391,tiger,0.9,1,5,250,7,41,-2.14,7.491355017618642,-1.0,0.0,5,0,0
392,tiger,0.9,1,5,250,7,42,-1.0,0.0,2.84,5.266345981798006,5,0,0
393,tiger,0.9,1,5,250,7,43,2.5400000000000005,5.554133595800519,-1.7200000000000002,7.459329728601626,5,0,0
394,tiger,0.9,1,5,250,7,44,-1.48,7.430316278598106,-2.56,7.499759996159876,5,0,0
395,tiger,0.9,1,5,250,7,45,-1.0,0.0,-1.8399999999999996,7.470903559811222,5,0,0
396,tiger,0.9,1,5,250,7,46,2.66,5.442830146164769,-3.0400000000000005,7.480534740244176,5,0,0
397,tiger,0.9,1,5,250,7,47,-1.66,7.452811550012519,-2.14,7.491355017618642,5,0,0
398,tiger,0.9,1,5,250,7,48,-2.56,7.499759996159876,-1.0,0.0,5,0,0
399,tiger,0.9,1,5,250,7,49,-2.2600000000000007,7.496159016456361,2.84,5.266345981798006,5,0,0
400,tiger,0.9,1,5,250,8,0,-0.8799999999999994,7.322950225148332,-3.88,7.371946825635681,5,0,0
401,tiger,0.9,1,5,250,8,1,-1.6,7.445804187594514,-1.42,7.421832657773955,5,0,0
402,tiger,0.9,1,5,250,8,2,-3.22,7.4653600047151105,-1.7200000000000002,7.459329728601626,5,0,0
403,tiger,0.9,1,5,250,8,3,-2.98,7.484624239065044,-2.14,7.491355017618642,5,0,0
404,tiger,0.9,1,5,250,8,4,-2.32,7.497839688870388,-2.2,7.493997598078078,5,0,0
405,tiger,0.9,1,5,250,8,5,-1.12,7.371946825635681,-1.0,0.0,5,0,0
406,tiger,0.9,1,5,250,8,6,-1.9600000000000004,7.480534740244176,2.78,5.326499788791885,5,0,0
407,tiger,0.9,1,5,250,8,7,-2.0800000000000005,7.488230765674893,-3.4600000000000004,7.438306258819948,5,0,0
408,tiger,0.9,1,5,250,8,8,-2.5,7.5,-2.9800000000000004,7.484624239065044,5,0,0
409,tiger,0.9,1,5,250,8,9,-2.8000000000000003,7.493997598078078,-2.26,7.496159016456361,5,0,0
410,tiger,0.9,1,5,250,8,10,-3.22,7.4653600047151105,-1.0,0.0,5,0,0
411,tiger,0.9,1,5,250,8,11,-3.52,7.430316278598105,2.48,5.607994293863003,5,0,0
412,tiger,0.9,1,5,250,8,12,-1.48,7.430316278598106,-2.62,7.4990399385521345,5,0,0
413,tiger,0.9,1,5,250,8,13,-1.9000000000000004,7.475961476626268,-1.0,0.0,5,0,0
414,tiger,0.9,1,5,250,8,14,-2.08,7.488230765674893,2.6,5.499090833947008,5,0,0
415,tiger,0.9,1,5,250,8,15,-2.0800000000000005,7.488230765674893,-2.44,7.499759996159876,5,0,0
416,tiger,0.9,1,5,250,8,16,-2.2,7.493997598078078,-1.9000000000000004,7.475961476626268,5,0,0
417,tiger,0.9,1,5,250,8,17,-2.44,7.499759996159876,-3.4599999999999995,7.438306258819948,5,0,0
418,tiger,0.9,1,5,250,8,18,-3.04,7.480534740244176,-1.54,7.438306258819948,5,0,0
419,tiger,0.9,1,5,250,8,19,-3.5800000000000005,7.421832657773955,-1.54,7.438306258819948,5,0,0
420,tiger,0.9,1,5,250,8,20,-1.6000000000000003,7.445804187594513,-1.48,7.430316278598106,5,0,0
421,tiger,0.9,1,5,250,8,21,-1.8400000000000003,7.470903559811223,-2.68,7.497839688870388,5,0,0
422,tiger,0.9,1,5,250,8,22,-1.7200000000000006,7.459329728601626,-2.14,7.491355017618642,5,0,0
423,tiger,0.9,1,5,250,8,23,-1.0,0.0,-1.48,7.430316278598106,5,0,0
424,tiger,0.9,1,5,250,8,24,2.9,5.204805471869242,-2.14,7.491355017618642,5,0,0
425,tiger,0.9,1,5,250,8,25,-1.48,7.430316278598106,-2.44,7.499759996159876,5,0,0
426,tiger,0.9,1,5,250,8,26,-2.44,7.499759996159876,-1.0,0.0,5,0,0
427,tiger,0.9,1,5,250,8,27,-1.7200000000000002,7.459329728601626,2.6,5.499090833947008,5,0,0
428,tiger,0.9,1,5,250,8,28,-2.32,7.497839688870388,-1.1800000000000002,7.382926249123717,5,0,0
429,tiger,0.9,1,5,250,8,29,-2.8000000000000003,7.493997598078078,-2.68,7.497839688870388,5,0,0
430,tiger,0.9,1,5,250,8,30,-1.7200000000000002,7.459329728601626,-1.0,0.0,5,0,0
431,tiger,0.9,1,5,250,8,31,-2.14,7.491355017618642,2.78,5.326499788791885,5,0,0
432,tiger,0.9,1,5,250,8,32,-4.12,7.322950225148332,-2.98,7.484624239065044,5,0,0
433,tiger,0.9,1,5,250,8,33,-2.8000000000000003,7.493997598078078,-2.44,7.499759996159876,5,0,0
434,tiger,0.9,1,5,250,8,34,-1.8400000000000003,7.470903559811223,-2.56,7.499759996159876,5,0,0
435,tiger,0.9,1,5,250,8,35,-2.8000000000000003,7.493997598078078,-2.26,7.496159016456361,5,0,0
436,tiger,0.9,1,5,250,8,36,-3.04,7.480534740244176,-3.04,7.480534740244176,5,0,0
437,tiger,0.9,1,5,250,8,37,-3.22,7.4653600047151105,-1.7800000000000002,7.4653600047151105,5,0,0
438,tiger,0.9,1,5,250,8,38,-2.56,7.499759996159876,-1.0,0.0,5,0,0
439,tiger,0.9,1,5,250,8,39,-2.38,7.4990399385521345,3.86,3.9749716980124528,5,0,0
440,tiger,0.9,1,5,250,8,40,-2.08,7.488230765674893,-1.0,0.0,5,0,0
441,tiger,0.9,1,5,250,8,41,-1.0,0.0,3.08,5.011347124277064,5,0,0
442,tiger,0.9,1,5,250,8,42,3.5,4.5,-1.66,7.452811550012519,5,0,0
443,tiger,0.9,1,5,250,8,43,-1.0,0.0,-2.44,7.499759996159876,5,0,0
444,tiger,0.9,1,5,250,8,44,2.84,5.266345981798006,-3.28,7.459329728601626,5,0,0
445,tiger,0.9,1,5,250,8,45,-2.62,7.4990399385521345,-2.62,7.4990399385521345,5,0,0
446,tiger,0.9,1,5,250,8,46,-1.48,7.430316278598106,-3.94,7.360461942025107,5,0,0
447,tiger,0.9,1,5,250,8,47,-2.74,7.496159016456361,-2.8600000000000003,7.491355017618642,5,0,0
448,tiger,0.9,1,5,250,8,48,-1.0,0.0,-1.0,0.0,5,0,0
449,tiger,0.9,1,5,250,8,49,2.54,5.554133595800519,2.84,5.266345981798006,5,0,0
450,tiger,0.9,1,5,250,9,0,-0.5199999999999996,7.233920099088737,-0.5799999999999996,7.25007586167207,5,0,0
451,tiger,0.9,1,5,250,9,1,-2.44,7.499759996159876,-3.22,7.4653600047151105,5,0,0
452,tiger,0.9,1,5,250,9,2,-1.0,0.0,-2.68,7.497839688870388,5,0,0
453,tiger,0.9,1,5,250,9,3,1.1,6.579513659838392,-3.28,7.459329728601626,5,0,0
454,tiger,0.9,1,5,250,9,4,-2.14,7.491355017618642,-2.9200000000000004,7.488230765674893,5,0,0
455,tiger,0.9,1,5,250,9,5,-2.2,7.493997598078078,-2.62,7.4990399385521345,5,0,0
456,tiger,0.9,1,5,250,9,6,-1.0,0.0,-2.62,7.4990399385521345,5,0,0
457,tiger,0.9,1,5,250,9,7,2.12,5.908096140043763,-1.0,0.0,5,0,0
458,tiger,0.9,1,5,250,9,8,-3.22,7.4653600047151105,2.4800000000000004,5.607994293863003,5,0,0
459,tiger,0.9,1,5,250,9,9,-2.68,7.497839688870388,-1.54,7.438306258819948,5,0,0
460,tiger,0.9,1,5,250,9,10,-2.62,7.4990399385521345,-2.8000000000000003,7.493997598078078,5,0,0
461,tiger,0.9,1,5,250,9,11,-2.140000000000001,7.491355017618642,-2.140000000000001,7.491355017618642,5,0,0
462,tiger,0.9,1,5,250,9,12,-2.5,7.5,-3.3400000000000003,7.452811550012519,5,0,0
463,tiger,0.9,1,5,250,9,13,-1.9600000000000004,7.480534740244176,-3.3999999999999995,7.445804187594513,5,0,0
464,tiger,0.9,1,5,250,9,14,-2.56,7.499759996159876,-1.0,0.0,5,0,0
465,tiger,0.9,1,5,250,9,15,-1.06,7.360461942025107,3.26,4.803373814310104,5,0,0
466,tiger,0.9,1,5,250,9,16,-2.08,7.488230765674893,-1.6000000000000003,7.445804187594513,5,0,0
467,tiger,0.9,1,5,250,9,17,-2.38,7.4990399385521345,-2.140000000000001,7.491355017618642,5,0,0
468,tiger,0.9,1,5,250,9,18,-2.26,7.496159016456361,-2.38,7.4990399385521345,5,0,0
469,tiger,0.9,1,5,250,9,19,-1.7200000000000002,7.459329728601626,-1.9599999999999995,7.480534740244176,5,0,0
470,tiger,0.9,1,5,250,9,20,-2.8000000000000003,7.493997598078078,-1.6600000000000006,7.452811550012519,5,0,0
471,tiger,0.9,1,5,250,9,21,-1.0,0.0,-2.140000000000001,7.491355017618642,5,0,0
472,tiger,0.9,1,5,250,9,22,-7.840000000000001,5.266345981798005,-4.0,7.3484692283495345,5,0,0
473,tiger,0.9,1,5,250,9,23,-3.04,7.480534740244176,-2.8000000000000003,7.493997598078078,5,0,0
474,tiger,0.9,1,5,250,9,24,-2.56,7.499759996159876,-3.28,7.459329728601626,5,0,0
475,tiger,0.9,1,5,250,9,25,-1.5400000000000005,7.438306258819948,-3.94,7.360461942025107,5,0,0
476,tiger,0.9,1,5,250,9,26,-1.9600000000000004,7.480534740244176,-2.14,7.491355017618642,5,0,0
477,tiger,0.9,1,5,250,9,27,-3.22,7.4653600047151105,-2.8000000000000003,7.493997598078078,5,0,0
478,tiger,0.9,1,5,250,9,28,-2.26,7.496159016456361,-1.9600000000000004,7.480534740244176,5,0,0
479,tiger,0.9,1,5,250,9,29,-2.56,7.499759996159876,-2.38,7.4990399385521345,5,0,0
480,tiger,0.9,1,5,250,9,30,-1.9600000000000004,7.480534740244176,-2.68,7.497839688870388,5,0,0
481,tiger,0.9,1,5,250,9,31,-1.0,0.0,-1.7200000000000002,7.459329728601626,5,0,0
482,tiger,0.9,1,5,250,9,32,2.0600000000000005,5.954527689078287,-2.2,7.493997598078078,5,0,0
483,tiger,0.9,1,5,250,9,33,-3.5200000000000005,7.430316278598105,-2.56,7.499759996159876,5,0,0
484,tiger,0.9,1,5,250,9,34,-3.7,7.40337760755184,-1.66,7.452811550012519,5,0,0
485,tiger,0.9,1,5,250,9,35,-1.0,0.0,-2.44,7.499759996159876,5,0,0
486,tiger,0.9,1,5,250,9,36,2.54,5.554133595800518,-2.8600000000000003,7.491355017618642,5,0,0
487,tiger,0.9,1,5,250,9,37,-2.0800000000000005,7.488230765674893,-3.04,7.480534740244176,5,0,0
488,tiger,0.9,1,5,250,9,38,-2.5,7.5,-1.0,0.0,5,0,0
489,tiger,0.9,1,5,250,9,39,-1.0,0.0,2.8999999999999995,5.204805471869242,5,0,0
490,tiger,0.9,1,5,250,9,40,2.54,5.554133595800519,-2.92,7.488230765674893,5,0,0
491,tiger,0.9,1,5,250,9,41,-3.28,7.459329728601626,-1.0,0.0,5,0,0
492,tiger,0.9,1,5,250,9,42,-2.0200000000000005,7.484624239065044,2.66,5.442830146164769,5,0,0
493,tiger,0.9,1,5,250,9,43,-3.3400000000000003,7.452811550012519,-2.32,7.497839688870388,5,0,0
494,tiger,0.9,1,5,250,9,44,-2.32,7.497839688870388,-1.2399999999999998,7.393402464359695,5,0,0
495,tiger,0.9,1,5,250,9,45,-2.0800000000000005,7.488230765674893,-3.0400000000000005,7.480534740244176,5,0,0
496,tiger,0.9,1,5,250,9,46,-3.04,7.480534740244176,-2.8,7.493997598078078,5,0,0
497,tiger,0.9,1,5,250,9,47,-3.5800000000000005,7.421832657773955,-2.9200000000000004,7.488230765674893,5,0,0
498,tiger,0.9,1,5,250,9,48,-1.0,0.0,-1.66,7.452811550012519,5,0,0
499,tiger,0.9,1,5,250,9,49,1.88,6.088152429103594,-2.68,7.497839688870388,5,0,0
500,tiger,0.9,1,5,250,10,0,2.48,5.607994293863003,-2.9200000000000004,7.488230765674893,5,0,0
501,tiger,0.9,1,5,250,10,1,-0.8199999999999998,7.309418581528903,-3.22,7.4653600047151105,5,0,0
502,tiger,0.9,1,5,250,10,2,-2.44,7.499759996159876,-1.8400000000000003,7.470903559811223,5,0,0
503,tiger,0.9,1,5,250,10,3,-3.04,7.480534740244176,-1.0,0.0,5,0,0
504,tiger,0.9,1,5,250,10,4,-1.6,7.445804187594514,-1.0,0.0,5,0,0
505,tiger,0.9,1,5,250,10,5,-2.68,7.497839688870388,-2.5,7.5,5,0,0
506,tiger,0.9,1,5,250,10,6,-2.56,7.499759996159876,-2.62,7.4990399385521345,5,0,0
507,tiger,0.9,1,5,250,10,7,-3.0400000000000005,7.480534740244176,-2.38,7.4990399385521345,5,0,0
508,tiger,0.9,1,5,250,10,8,-2.26,7.496159016456361,-3.4000000000000004,7.445804187594514,5,0,0
509,tiger,0.9,1,5,250,10,9,-3.1000000000000005,7.475961476626268,-2.68,7.497839688870388,5,0,0
510,tiger,0.9,1,5,250,10,10,-3.4000000000000004,7.445804187594514,-2.8,7.493997598078078,5,0,0
511,tiger,0.9,1,5,250,10,11,-1.9000000000000004,7.475961476626268,-1.8400000000000003,7.470903559811223,5,0,0
512,tiger,0.9,1,5,250,10,12,-1.0,0.0,-1.7800000000000002,7.4653600047151105,5,0,0
513,tiger,0.9,1,5,250,10,13,2.66,5.442830146164769,-2.0200000000000005,7.484624239065044,5,0,0
